888051,"336","POTAWATOMI DR",,"WESTERVILLE","OH","43081",-9230436.698364258,4883162.87487793,"POINT (-9230436.69836 4883162.8749)"
272605,"3556","E BROAD ST",,"COLUMBUS","OH","43213",-9229068.794067383,4862045.331665039,"POINT (-9229068.79407 4862045.33167)"
730476,"111","STEWART ST",,"EMPIRE","OH","43926",-8975119.082458496,4939882.120178223,"POINT (-8975119.08246 4939882.1202)"
94451,"4606","WALNUT TRCE",,"AUSTINTOWN","OH","44440",-8987779.389892578,5031318.549316406,"POINT (-8987779.3899 5031318.5493)"
877914,"509","CONNOR DR",,"MANSFIELD","OH","44905",-9182399.317138672,4978777.836608887,"POINT (-9182399.31714 4978777.8366)"
121891,"35","WALTER ST",,"CAMPBELL","OH","44405",-8972903.364074707,5024110.919799805,"POINT (-8972903.3641 5024110.9198)"
271606,"139","MAPLE ST",,"PORT CLINTON","OH","43452",-9230530.439941406,5088243.054016113,"POINT (-9230530.43994 5088243.054)"
1598415,"17550","CHEROKEE ST",,"HARPSTER","OH","43323",-9267735.420288086,4973672.1622924805,"POINT (-9267735.4203 4973672.1623)"
246699,"814","MAIN ST",,"GENOA","OH","43430",-9279455.446166992,5089516.135498047,"POINT (-9279455.44617 5089516.1355)"
853270,"250","RUGBY LN",,"GAHANNA","OH","43230",-9226833.1171875,4869616.9962768555,"POINT (-9226833.1172 4869616.9963)"
1103884,"1407","WABASH AVE",,"DELAWARE","OH","43015",-9246837.749084473,4905716.488037109,"POINT (-9246837.7491 4905716.48804)"
287853,"503","E HIGH ST",,"MOUNT VERNON","OH","43050",-9181339.39038086,4923266.554260254,"POINT (-9181339.3904 4923266.55426)"
1368812,"2846","LETCHWORTH PKWY",,"TOLEDO","OH","43606",-9306729.451782227,5112434.045288086,"POINT (-9306729.4518 5112434.0453)"
421071,"204","FIRST ST",,"HURON","OH","44839",-9191038.506103516,5071866.242797852,"POINT (-9191038.5061 5071866.2428)"
1303189,"3255","ATLIN AVE",,"COLUMBUS","OH","43017",-9251017.47442627,4879503.255249023,"POINT (-9251017.4744 4879503.25525)"
24287,"127","N 25 ST",,"NEWARK","OH","43055",-9176651.252624512,4873767.399841309,"POINT (-9176651.2526 4873767.39984)"
67322,"4929","HICKMAN RD NE",,"MARY ANN TWP","OH","43055",-9160770.822998047,4884045.57232666,"POINT (-9160770.823 4884045.5723)"
1584685,"7193","HOOVER RESERVE CT N",,"PLAIN TWP","OH","43081",-9223470.312561035,4883653.638305664,"POINT (-9223470.31256 4883653.6383)"
522892,"1466","ATLANTIC ST NE",,"WARREN","OH","44483",-8994363.484436035,5048637.4607543945,"POINT (-8994363.48444 5048637.46075)"
22353,"3159","S COUNTY LINE RD NW",,"MONROE TWP","OH","43031",-9212792.908996582,4887796.456665039,"POINT (-9212792.909 4887796.45667)"
1747447,"1263","PARK PLAZA DR","463","COLUMBUS","OH","43213",-9222707.85321045,4859650.69732666,"POINT (-9222707.8532 4859650.6973)"
409653,"901","W JEFFERSON ST",,"SPRINGFIELD","OH","45506",-9331502.586486816,4854572.321044922,"POINT (-9331502.5865 4854572.32104)"
835633,"501","W 15TH ST",,"ASHLAND","OH","44805",-9164156.452575684,4994692.329467773,"POINT (-9164156.4526 4994692.32947)"
1704950,"35","S SALEM WARREN RD","APT 7","JACKSON","OH","44451",-9000939.298278809,5027035.282958984,"POINT (-9000939.2983 5027035.28296)"
581832,"18","S COURT ST",,"ATHENS","OH","45701",-9139449.45715332,4768843.455383301,"POINT (-9139449.45715 4768843.4554)"
1074109,"777","FUZZY ZOELLER CIR",,"COLUMBUS","OH","43119",-9258692.176696777,4860978.562133789,"POINT (-9258692.1767 4860978.56213)"
1488697,"2910","NAUSET ST",,"SPRINGFIELD","OH","45503",-9326169.192871094,4860072.708312988,"POINT (-9326169.1929 4860072.7083)"
1265650,"3214","IMANI DR",,"COLUMBUS","OH","43224",-9233883.583740234,4870942.174377441,"POINT (-9233883.58374 4870942.1744)"
1384681,"5965","SPRINGBURN DR",,"DUBLIN","OH","43017",-9256074.420837402,4887398.263061523,"POINT (-9256074.42084 4887398.26306)"
26016,"12747","HAVENS CORNERS RD SW",,"PATASKALA","OH","43062",-9209419.382019043,4868110.822875977,"POINT (-9209419.382 4868110.8229)"
374980,"196","CHANTRY DR",,"COLUMBUS","OH","43232",-9221738.801574707,4854891.6767578125,"POINT (-9221738.8016 4854891.67676)"
1732742,"1090","COVINGTON RD","C","COLUMBUS","OH","43229",-9238260.983703613,4878403.940185547,"POINT (-9238260.9837 4878403.9402)"
440582,"1696","SMITH RD",,"COLUMBUS","OH","43207",-9233995.797546387,4855379.381896973,"POINT (-9233995.79755 4855379.3819)"
1120163,"1419","HIDEAWAY WOODS DR",,"WESTERVILLE","OH","43081",-9229039.06854248,4879103.729919434,"POINT (-9229039.06854 4879103.7299)"
953489,"191","BRIDGEPORT WAY",,"DELAWARE","OH","43015",-9250723.510375977,4911789.190612793,"POINT (-9250723.5104 4911789.1906)"
579801,"930","FOREST AVE",,"ZANESVILLE","OH","43701",-9129954.704284668,4859449.8779296875,"POINT (-9129954.7043 4859449.8779)"
949905,"77","S MAY AVE",,"ATHENS","OH","45701",-9138038.450805664,4769732.020141602,"POINT (-9138038.4508 4769732.02014)"
380273,"373","W SOUTH ST",,"WOOSTER","OH","44691",-9122077.125366211,4982342.22064209,"POINT (-9122077.12537 4982342.22064)"
980276,"909","CR 223",,"FINDLAY","OH","45840",-9313846.48223877,5019905.303161621,"POINT (-9313846.48224 5019905.30316)"
521525,"1566","MORGAN ST",,"SPRINGFIELD","OH","45503",-9326956.388061523,4855259.633728027,"POINT (-9326956.38806 4855259.6337)"
549879,"139","CHATEAU CIR",,"ORRVILLE","OH","44667",-9103844.027709961,4989012.918273926,"POINT (-9103844.0277 4989012.9183)"
1085357,"663","ACORN GROVE DR",,"COLUMBUS","OH","43004",-9217124.234436035,4865842.359985352,"POINT (-9217124.23444 4865842.36)"
1478985,"2855","WILLIAMSBURG ST NW",,"WARREN","OH","44485",-9000946.941955566,5048662.4521484375,"POINT (-9000946.94196 5048662.45215)"
547975,"312","S WATER ST",,"WILLIAMSPORT","OH","43164",-9252875.425048828,4805325.71685791,"POINT (-9252875.42505 4805325.71686)"
1115379,"1048","WESTERN DR",,"MARION","OH","43302",-9256507.457824707,4950862.97265625,"POINT (-9256507.4578 4950862.97266)"
1257744,"1252","NAUTICAL DR",,"COLUMBUS","OH","43207",-9236319.907836914,4847839.723388672,"POINT (-9236319.90784 4847839.7234)"
1730939,"4270","GOLDENGATE SQ W","F","COLUMBUS","OH","43224",-9234148.565429688,4874176.973876953,"POINT (-9234148.5654 4874176.9739)"
197495,"11170","WOLF STATION RD SW",,"NEWCOMERSTOWN","OH","43832",-9080581.5859375,4912431.197631836,"POINT (-9080581.58594 4912431.19763)"
733338,"200","TARA GLEN DR",,"DELAWARE","OH","43015",-9242642.205505371,4901635.833740234,"POINT (-9242642.2055 4901635.83374)"
465981,"1809","WESTWOOD DR",,"LEWIS CENTER","OH","43035",-9239143.406738281,4890710.1328125,"POINT (-9239143.40674 4890710.1328)"
47306,"1793","RIVER RD SE",,"GRANVILLE TWP","OH","43023",-9184101.421142578,4873363.667602539,"POINT (-9184101.42114 4873363.6676)"
354349,"320","3RD ST",,"CLAY CENTER","OH","43408",-9279722.657226562,5096041.426269531,"POINT (-9279722.6572 5096041.4263)"
1076066,"1345","TIVERTON SQ N",,"COLUMBUS","OH","43229",-9237381.108581543,4879111.223449707,"POINT (-9237381.1086 4879111.22345)"
58130,"108","LAUREL DR SW",,"ETNA TWP","OH","43062",-9200012.850219727,4860538.229309082,"POINT (-9200012.8502 4860538.2293)"
1796323,"5844","ACRES RD","4D","SYLVANIA","OH","43560",-9315674.282714844,5119325.819152832,"POINT (-9315674.2827 5119325.81915)"
1402373,"3371","PATCON WAY",,"HILLIARD","OH","43026",-9253933.547058105,4869134.136413574,"POINT (-9253933.54706 4869134.1364)"
622669,"125","N BRIDGE ST",,"PERRYSVILLE","OH","44864",-9162707.546203613,4962051.916259766,"POINT (-9162707.5462 4962051.91626)"
404153,"402","HANFORD ST",,"COLUMBUS","OH","43206",-9237810.74835205,4856734.920959473,"POINT (-9237810.74835 4856734.92096)"
1265097,"2805","VANTAGE POINT DR",,"COLUMBUS","OH","43224",-9232751.678710938,4871996.703430176,"POINT (-9232751.6787 4871996.7034)"
61489,"224","GREEN MEADOW DR",,"NEWARK","OH","43055",-9180410.361999512,4873181.5704956055,"POINT (-9180410.362 4873181.5705)"
1551427,"2321","BRIDLEWOOD BLVD",,"OBETZ","OH","43207",-9232729.38458252,4847881.500061035,"POINT (-9232729.3846 4847881.50006)"
185951,"403","CARROLL ST",,"YOUNGSTOWN","OH","44502",-8979788.854064941,5025642.505126953,"POINT (-8979788.85406 5025642.5051)"
1125742,"754","CROFTON CIR",,"REYNOLDSBURG","OH","43068",-9218182.78112793,4861286.4880981445,"POINT (-9218182.7811 4861286.4881)"
1456802,"3016","PARKLANE ST NW",,"CANTON","OH","44709",-9061936.577636719,4990116.115905762,"POINT (-9061936.57764 4990116.1159)"
1308793,"7894","ASHENDEN DR",,"COLUMBUS","OH","43004",-9216893.22479248,4866968.695739746,"POINT (-9216893.2248 4866968.69574)"
1290033,"3666","RAVENS GLEN DR",,"COLUMBUS","OH","43221",-9252196.409423828,4868823.887451172,"POINT (-9252196.4094 4868823.88745)"
418401,"1235","HAMILTON ST",,"TOLEDO","OH","43607",-9303404.547241211,5107765.848571777,"POINT (-9303404.54724 5107765.8486)"
1460455,"6366","BUSEY RD",,"PICKERINGTON","OH","43147",-9207269.484436035,4845169.28503418,"POINT (-9207269.48444 4845169.28503)"
950392,"526","FIREWOOD LN",,"COLUMBUS","OH","43119",-9256167.737670898,4859902.904602051,"POINT (-9256167.7377 4859902.9046)"
581206,"3535","CLIME RD",,"COLUMBUS","OH","43228",-9249633.008728027,4855381.320068359,"POINT (-9249633.0087 4855381.32007)"
957137,"261","O'QUINN CT",,"POWELL","OH","43065",-9247384.380004883,4888124.801391602,"POINT (-9247384.38 4888124.8014)"
1199837,"4789","DOLAN PL",,"COLUMBUS","OH","43228",-9253640.538452148,4857073.592346191,"POINT (-9253640.53845 4857073.59235)"
1614059,"400","E NAPOLEON RD","361","BOWLING GREEN","OH","43402",-9311488.506103516,5065948.392578125,"POINT (-9311488.5061 5065948.3926)"
21035,"139","ROAN AV",,"CADIZ","OH","43907",-9016382.125915527,4905684.206787109,"POINT (-9016382.1259 4905684.2068)"
1631243,"1514","E LONG ST","9","COLUMBUS","OH","43203",-9235155.517089844,4861449.250854492,"POINT (-9235155.5171 4861449.25085)"
1348322,"3403","BEECHWAY BLVD",,"TOLEDO","OH","43614",-9306918.102600098,5101915.052429199,"POINT (-9306918.1026 5101915.0524)"
866136,"46","SYCHAR RD",,"MOUNT VERNON","OH","43050",-9180619.502197266,4924362.930114746,"POINT (-9180619.5022 4924362.9301)"
1201349,"3944","SUGARBARK DR",,"COLUMBUS","OH","43110",-9218144.668762207,4851607.3849487305,"POINT (-9218144.66876 4851607.38495)"
607595,"39","AUBURN AVE",,"COLUMBUS","OH","43205",-9235203.927246094,4860963.186828613,"POINT (-9235203.92725 4860963.1868)"
1701670,"60","GRANDVIEW DR","22","THORNVILLE","OH","43076",-9175336.748046875,4851221.158569336,"POINT (-9175336.74805 4851221.15857)"
119813,"1843","HALBERT DR",,"BOARDMAN","OH","44514",-8975089.887756348,5018824.342285156,"POINT (-8975089.88776 5018824.3423)"
1553285,"5707","CLOVERDALE DR",,"BERLIN TWP","OH","43021",-9234296.980651855,4900076.802307129,"POINT (-9234296.98065 4900076.8023)"
571650,"110","S MILL ST",,"LEXINGTON","OH","44904",-9192886.371276855,4964603.978027344,"POINT (-9192886.3713 4964603.978)"
474385,"2221","9TH ST SW",,"CANTON","OH","44706",-9061290.1539917,4982010.291809082,"POINT (-9061290.154 4982010.2918)"
1593689,"3670","CASTLE RD NW",,"ST ALBANS TWP","OH","43001",-9199223.74407959,4881506.676025391,"POINT (-9199223.7441 4881506.676)"
1210922,"5558","WESTERVILLE CROSSING DR",,"COLUMBUS","OH","43081",-9231055.625976562,4878547.141235352,"POINT (-9231055.626 4878547.14124)"
213251,"218","BELL AV",,"DOVER","OH","44622",-9068633.735290527,4943268.807739258,"POINT (-9068633.7353 4943268.80774)"
1790220,"139","ST CLAIR AV SE","APT 3","NEW PHILADELPHIA","OH","44663",-9066406.976013184,4936857.000488281,"POINT (-9066406.976 4936857.0005)"
287975,"328","E HIGH ST",,"LONDON","OH","43140",-9286818.879882812,4850617.562805176,"POINT (-9286818.8799 4850617.5628)"
262462,"393","OAK ST",,"COLUMBUS","OH","43215",-9238361.838134766,4860406.922729492,"POINT (-9238361.83813 4860406.9227)"
987739,"1111","SANCTUARY PL",,"GAHANNA","OH","43230",-9224081.808776855,4872948.718505859,"POINT (-9224081.8088 4872948.7185)"
1157568,"2117","ROMONA DR",,"TOLEDO","OH","43614",-9305821.018920898,5102057.314147949,"POINT (-9305821.0189 5102057.31415)"
1803006,"6155","HUNTLEY RD","APT F","WORTHINGTON","OH","43229",-9239396.392028809,4879097.624084473,"POINT (-9239396.392 4879097.6241)"
1751656,"168","S HIGHLAND AVE","4","COLUMBUS","OH","43223",-9246248.54699707,4858968.343383789,"POINT (-9246248.547 4858968.3434)"
346076,"1256","W SYLVANIA AVE",,"TOLEDO","OH","43612",-9303154.322143555,5115040.822814941,"POINT (-9303154.32214 5115040.8228)"
1604135,"190","S HIGH ST","355","COLUMBUS","OH","43215",-9239465.397705078,4859935.452392578,"POINT (-9239465.3977 4859935.4524)"
753663,"119","13TH ST",,"MALTA","OH","43758",-9113536.98602295,4816161.231323242,"POINT (-9113536.986 4816161.2313)"
1661445,"2160","FITZROY DR","B7","COLUMBUS","OH","43224",-9235039.269104004,4874310.543334961,"POINT (-9235039.2691 4874310.54333)"
167478,"1372","IVANHOE AVE",,"YOUNGSTOWN","OH","44502",-8975559.656982422,5022211.070068359,"POINT (-8975559.657 5022211.07007)"
801548,"40","N CLAYTON ST",,"CENTERBURG","OH","43011",-9205664.30682373,4910460.197631836,"POINT (-9205664.3068 4910460.19763)"
1642143,"601","E WESTERN RESERVE RD","1502","BEAVER","OH","44452",-8977173.646057129,5010381.810974121,"POINT (-8977173.64606 5010381.811)"
678334,"771","N LINCOLN AVE",,"SALEM","OH","44460",-9000148.918151855,4998789.0060424805,"POINT (-9000148.91815 4998789.00604)"
1297454,"3790","SHAMROCK DR",,"COLUMBUS","OH","43227",-9227669.465637207,4857282.948486328,"POINT (-9227669.46564 4857282.9485)"
1234462,"4368","BIG WALNUTVIEW DR",,"COLUMBUS","OH","43230",-9228781.199768066,4876362.302124023,"POINT (-9228781.19977 4876362.3021)"
103725,"10786","NEW BUFFALO RD",,"BEAVER","OH","44406",-8983940.977111816,5006654.201599121,"POINT (-8983940.9771 5006654.2016)"
57242,"79","WATERWORKS RD",,"NEWARK TWP","OH","43055",-9174443.284118652,4878639.973205566,"POINT (-9174443.2841 4878639.9732)"
299495,"602","CHERRY ST",,"GENOA","OH","43430",-9280088.068725586,5089124.225708008,"POINT (-9280088.0687 5089124.2257)"
353841,"15132","3RD ST",,"SUMMITVILLE","OH","43962",-9004268.024719238,4965319.721740723,"POINT (-9004268.0247 4965319.72174)"
903881,"514","WHITLEY DR",,"GAHANNA","OH","43230",-9222573.451416016,4866583.118896484,"POINT (-9222573.4514 4866583.1189)"
375493,"5405","SECOR RD",,"TOLEDO","OH","43623",-9308992.624816895,5118210.622802734,"POINT (-9308992.6248 5118210.6228)"
1638622,"100","CHITTENDEN AVE","5A","COLUMBUS","OH","43201",-9239983.683227539,4865342.638793945,"POINT (-9239983.6832 4865342.6388)"
235043,"234","E MAIN ST",,"VERONA","OH","45378",-9404910.691345215,4851883.606262207,"POINT (-9404910.69135 4851883.60626)"
661486,"705","N JAMES RD",,"COLUMBUS","OH","43219",-9229141.621582031,4864024.166442871,"POINT (-9229141.6216 4864024.16644)"
305570,"2490","SUNBURY RD",,"MIFFLIN TWP","OH","43219",-9232128.823120117,4869195.549682617,"POINT (-9232128.8231 4869195.5497)"
895841,"237","HOLIDAY AVE",,"WOODSFIELD","OH","43793",-9030204.594665527,4831281.611755371,"POINT (-9030204.59467 4831281.61176)"
86116,"10337","STRUTHERS RD",,"SPRINGFIELD","OH","44442",-8967187.997619629,5007644.66986084,"POINT (-8967187.9976 5007644.66986)"
938464,"166","JAMIE LYNN CIR",,"PICKERINGTON","OH","43147",-9212330.040344238,4850548.515563965,"POINT (-9212330.04034 4850548.51556)"
1689227,"1360","HOLLY AVE","305","COLUMBUS","OH","43212",-9243216.969543457,4864010.033447266,"POINT (-9243216.96954 4864010.03345)"
457931,"21","OLIVE ST",,"CALDWELL","OH","43724",-9073065.702819824,4828432.11907959,"POINT (-9073065.7028 4828432.1191)"
171108,"170","E LUCIUS AVE",,"YOUNGSTOWN","OH","44507",-8978278.585754395,5022144.04486084,"POINT (-8978278.58575 5022144.04486)"
1500012,"3450","WARRENSBURG RD",,"DELAWARE","OH","43015",-9254354.163024902,4911374.296142578,"POINT (-9254354.163 4911374.29614)"
313798,"657","N STATE ST",,"MARION","OH","43302",-9253786.51196289,4953531.108093262,"POINT (-9253786.51196 4953531.1081)"
1597275,"10589","VALLEY ST",,"TRIMBLE","OH","45782",-9136937.120605469,4791300.152648926,"POINT (-9136937.1206 4791300.15265)"
330091,"100","LIBERTY ST",,"COLUMBUS","OH","43215",-9239713.499572754,4858872.787109375,"POINT (-9239713.4996 4858872.7871)"
167046,"712","BENNINGTON AVE",,"YOUNGSTOWN","OH","44505",-8974565.550964355,5028508.855895996,"POINT (-8974565.55096 5028508.8559)"
1238440,"3560","PROVIDENCE GLEN DR",,"COLUMBUS","OH","43219",-9230430.965637207,4869061.633178711,"POINT (-9230430.96564 4869061.6332)"
1499404,"3830","N   OLD STATE RD",,"DELAWARE","OH","43015",-9234770.040893555,4913709.627685547,"POINT (-9234770.0409 4913709.6277)"
170152,"229","HILTON AVE",,"YOUNGSTOWN","OH","44507",-8978094.712280273,5021705.5763549805,"POINT (-8978094.7123 5021705.57635)"
1395290,"3045","BOHLEN DR",,"HILLIARD","OH","43026",-9257497.742004395,4867890.149230957,"POINT (-9257497.742 4867890.14923)"
520698,"2926","NORWOOD ST",,"COLUMBUS","OH","43224",-9236397.512634277,4869783.916259766,"POINT (-9236397.51263 4869783.91626)"
1172227,"5842","HALLRIDGE CIR",,"COLUMBUS","OH","43232",-9221936.26385498,4858316.0861206055,"POINT (-9221936.26385 4858316.0861)"
853497,"44","BARBOUR ST",,"GLOUSTER","OH","45732",-9137245.098144531,4793267.34375,"POINT (-9137245.09814 4793267.34375)"
545953,"417","W FRANKLIN ST",,"KENTON","OH","43326",-9307875.051757812,4960442.978515625,"POINT (-9307875.05176 4960442.9785)"
4175,"116","E WATER ST",,"MALVERN","OH","44644",-9036889.862121582,4966787.62902832,"POINT (-9036889.8621 4966787.629)"
1090679,"1160","HIDDEN COVE CT",,"WESTERVILLE","OH","43082",-9226984.611083984,4885942.01373291,"POINT (-9226984.6111 4885942.01373)"
676503,"2854","GRACEWOOD RD",,"TOLEDO","OH","43613",-9307740.225341797,5116513.116638184,"POINT (-9307740.22534 5116513.11664)"
1187131,"2873","DONNYLANE BLVD",,"COLUMBUS","OH","43235",-9250147.153930664,4875821.959350586,"POINT (-9250147.15393 4875821.95935)"
