281308,1322647,369,"2019-01-15",,Y
281868,994991,370,"2018-01-15",,Y
282402,587031,371,"2016-01-15",,Y
283898,1313825,372,"2017-01-15",,Y
284588,55203,373,"2016-01-15",,Y
286084,951886,374,"2020-01-15",,Y
286306,1773918,375,"2019-01-15",,Y
286866,503210,376,"2018-01-15",,Y
287400,159674,377,"2017-01-15",,Y
288584,786630,378,"2016-01-15",,Y
289430,458418,379,"2020-01-15",,Y
289678,1227157,380,"2019-01-15",,Y
290056,821525,381,"2016-01-15",,Y
291552,1689939,382,"2018-01-15",,Y
292086,471845,383,"2017-01-15",,Y
293270,761981,384,"2016-01-15",,Y
294116,302567,385,"2020-01-15",,Y
294364,333926,386,"2019-01-15",,Y
294742,977414,387,"2018-01-15",,Y
295614,1276329,388,"2017-01-15",,Y
296304,411508,389,"2016-01-15",,Y
297800,973912,390,"2020-01-15",,Y
298022,257405,391,"2016-01-15",,Y
299518,292112,392,"2019-01-15",,Y
299896,495764,393,"2018-01-15",,Y
300768,669980,394,"2017-01-15",,Y
301458,1778294,395,"2016-01-15",,Y
302954,1647316,396,"2020-01-15",,Y
303176,1000808,397,"2019-01-15",,Y
303736,477591,398,"2018-01-15",,Y
304270,665213,399,"2017-01-15",,Y
305454,1400956,400,"2016-01-15",,Y
306300,195572,401,"2016-01-15",,Y
307796,692282,402,"2020-01-15",,Y
308018,1612615,403,"2019-01-15",,Y
308578,1529476,404,"2018-01-15",,Y
309112,465380,405,"2017-01-15",,Y
310296,194748,406,"2016-01-15",,Y
311142,802760,407,"2020-01-15",,Y
311390,387674,408,"2019-01-15",,Y
311768,481368,409,"2018-01-15",,Y
312640,1718685,410,"2017-01-15",,Y
313330,1082797,411,"2016-01-15",,Y
314826,26740,412,"2016-01-15",,Y
315672,582231,413,"2020-01-15",,Y
315920,1172724,414,"2019-01-15",,Y
316298,261610,415,"2018-01-15",,Y
317170,1211158,416,"2017-01-15",,Y
317860,1322006,417,"2016-01-15",,Y
319356,1109035,418,"2020-01-15",,Y
319578,1730931,419,"2019-01-15",,Y
320138,713593,420,"2018-01-15",,Y
320672,651059,421,"2016-01-15",,Y
322168,956452,422,"2017-01-15",,Y
322858,28595,423,"2016-01-15",,Y
324354,1822110,424,"2020-01-15",,Y
324576,664628,425,"2019-01-15",,Y
325136,465932,426,"2018-01-15",,Y
325670,1482802,427,"2017-01-15",,Y
326854,1611921,428,"2016-01-15",,Y
327700,227834,429,"2020-01-15",,Y
327948,1789217,430,"2019-01-15",,Y
328326,1574617,431,"2016-01-15",,Y
329822,541403,432,"2018-01-15",,Y
330356,813027,433,"2017-01-15",,Y
331540,1078754,434,"2016-01-15",,Y
332386,1026256,435,"2020-01-15",,Y
332634,1569383,436,"2019-01-15",,Y
333012,35995,437,"2018-01-15",,Y
333884,589506,438,"2017-01-15",,Y
334574,476289,439,"2016-01-15",,Y
336070,616060,440,"2020-01-15",,Y
336292,226891,441,"2016-01-15",,Y
337788,1190068,442,"2019-01-15",,Y
338166,1077614,443,"2018-01-15",,Y
339038,1170604,444,"2017-01-15",,Y
339728,1055254,445,"2016-01-15",,Y
341224,796548,446,"2020-01-15",,Y
341446,83854,447,"2019-01-15",,Y
342006,196106,448,"2018-01-15",,Y
342540,1722562,449,"2017-01-15",,Y
343724,551610,450,"2016-01-15",,Y
344570,1470475,451,"2016-01-15",,Y
346066,3588,452,"2020-01-15",,Y
346288,1788013,453,"2019-01-15",,Y
346848,524772,454,"2018-01-15",,Y
347382,1498042,455,"2017-01-15",,Y
348566,535323,456,"2016-01-15",,Y
349412,627495,457,"2020-01-15",,Y
349660,1335475,458,"2019-01-15",,Y
350038,244525,459,"2018-01-15",,Y
350910,1215695,460,"2017-01-15",,Y
351600,992946,461,"2016-01-15",,Y
353096,764571,462,"2016-01-15",,Y
353942,836486,463,"2020-01-15",,Y
354190,1435278,464,"2019-01-15",,Y
354568,270576,465,"2018-01-15",,Y
355440,1755758,466,"2017-01-15",,Y
356130,23898,467,"2016-01-15",,Y
357626,1490497,468,"2020-01-15",,Y
357848,418587,469,"2019-01-15",,Y
358408,826318,470,"2018-01-15",,Y
358942,1079256,471,"2016-01-15",,Y
360438,334124,472,"2017-01-15",,Y
361128,136590,473,"2016-01-15",,Y
362624,624523,474,"2020-01-15",,Y
362846,1638814,475,"2019-01-15",,Y
363406,1070918,476,"2018-01-15",,Y
363940,247353,477,"2017-01-15",,Y
365124,1073958,478,"2016-01-15",,Y
365970,223326,479,"2020-01-15",,Y
366218,507358,480,"2019-01-15",,Y
366596,422191,481,"2016-01-15",,Y
368092,85393,482,"2018-01-15",,Y
368626,1391992,483,"2017-01-15",,Y
369810,1025655,484,"2016-01-15",,Y
370656,6739,485,"2020-01-15",,Y
370904,191420,486,"2019-01-15",,Y
371282,1305715,487,"2018-01-15",,Y
372154,1044676,488,"2017-01-15",,Y
372844,1124709,489,"2016-01-15",,Y
374340,1057571,490,"2020-01-15",,Y
374562,1081797,491,"2016-01-15",,Y
376058,515590,492,"2019-01-15",,Y
376436,1302905,493,"2018-01-15",,Y
377308,1560980,494,"2017-01-15",,Y
377998,557956,495,"2016-01-15",,Y
379494,1405944,496,"2020-01-15",,Y
379716,1130956,497,"2019-01-15",,Y
380276,502257,498,"2018-01-15",,Y
380810,1623874,499,"2017-01-15",,Y
381994,1349767,500,"2016-01-15",,Y
382840,1442308,501,"2016-01-15",,Y
384336,1417731,502,"2020-01-15",,Y
384558,1074018,503,"2019-01-15",,Y
385118,510009,504,"2018-01-15",,Y
385652,950810,505,"2017-01-15",,Y
386836,1445792,506,"2016-01-15",,Y
387682,317560,507,"2020-01-15",,Y
387930,1607021,508,"2019-01-15",,Y
388308,1632460,509,"2018-01-15",,Y
389180,695113,510,"2017-01-15",,Y
389870,964774,511,"2016-01-15",,Y
391366,1290670,512,"2016-01-15",,Y
392212,1806019,513,"2020-01-15",,Y
392460,1134127,514,"2019-01-15",,Y
392838,869035,515,"2018-01-15",,Y
393710,191963,516,"2017-01-15",,Y
394400,603561,517,"2016-01-15",,Y
395896,468942,518,"2020-01-15",,Y
396118,1558752,519,"2019-01-15",,Y
396678,673533,520,"2018-01-15",,Y
397212,1074228,521,"2016-01-15",,Y
398708,1055961,522,"2017-01-15",,Y
399398,1545782,523,"2016-01-15",,Y
400894,1390945,524,"2020-01-15",,Y
401116,986863,525,"2019-01-15",,Y
401676,1046212,526,"2018-01-15",,Y
402210,1023776,527,"2017-01-15",,Y
403394,1421548,528,"2016-01-15",,Y
404240,489734,529,"2020-01-15",,Y
404488,564382,530,"2019-01-15",,Y
404866,1554956,531,"2016-01-15",,Y
406362,1204142,532,"2018-01-15",,Y
406896,1113920,533,"2017-01-15",,Y
408080,1053901,534,"2016-01-15",,Y
408926,745323,535,"2020-01-15",,Y
409174,289472,536,"2019-01-15",,Y
409552,1587507,537,"2018-01-15",,Y
410424,1432838,538,"2017-01-15",,Y
411114,132185,539,"2016-01-15",,Y
412610,1013474,540,"2020-01-15",,Y
412832,1394946,541,"2016-01-15",,Y
414328,172559,542,"2019-01-15",,Y
414706,770556,543,"2018-01-15",,Y
415578,1691796,544,"2017-01-15",,Y
416268,1147222,545,"2016-01-15",,Y
417764,1476774,546,"2020-01-15",,Y
417986,1097546,547,"2019-01-15",,Y
418546,1204241,548,"2018-01-15",,Y
419080,1585237,549,"2017-01-15",,Y
420264,47495,550,"2016-01-15",,Y
421110,719513,551,"2016-01-15",,Y
422606,390039,552,"2020-01-15",,Y
422828,1216398,553,"2019-01-15",,Y
423388,931999,554,"2018-01-15",,Y
423922,1010033,555,"2017-01-15",,Y
425106,253929,556,"2016-01-15",,Y
425952,1696360,557,"2020-01-15",,Y
426200,1555203,558,"2019-01-15",,Y
426578,696305,559,"2018-01-15",,Y
427450,627843,560,"2017-01-15",,Y
428140,909644,561,"2016-01-15",,Y
429636,1543486,562,"2016-01-15",,Y
430482,1013090,563,"2020-01-15",,Y
430730,1110574,564,"2019-01-15",,Y
431108,1084962,565,"2018-01-15",,Y
431980,247377,566,"2017-01-15",,Y
432670,377921,567,"2016-01-15",,Y
434166,640656,568,"2020-01-15",,Y
434388,964637,569,"2019-01-15",,Y
434948,187011,570,"2018-01-15",,Y
435482,456242,571,"2016-01-15",,Y
436978,1169617,572,"2017-01-15",,Y
437668,1186352,573,"2016-01-15",,Y
439164,18842,574,"2020-01-15",,Y
439386,1747811,575,"2019-01-15",,Y
439946,856491,576,"2018-01-15",,Y
440480,1008536,577,"2017-01-15",,Y
441664,714686,578,"2016-01-15",,Y
442510,1451080,579,"2020-01-15",,Y
442758,474660,580,"2019-01-15",,Y
443136,958530,581,"2016-01-15",,Y
444632,1262018,582,"2018-01-15",,Y
445166,895134,583,"2017-01-15",,Y
446350,1162339,584,"2016-01-15",,Y
447196,469173,585,"2020-01-15",,Y
447444,287036,586,"2019-01-15",,Y
447822,670494,587,"2018-01-15",,Y
448694,806272,588,"2017-01-15",,Y
449384,1438157,589,"2016-01-15",,Y
450880,1778111,590,"2020-01-15",,Y
451102,1682681,591,"2016-01-15",,Y
452598,1815364,592,"2019-01-15",,Y
452976,1308643,593,"2018-01-15",,Y
453848,1218532,594,"2017-01-15",,Y
454538,1194217,595,"2016-01-15",,Y
456034,1126010,596,"2020-01-15",,Y
456256,1184585,597,"2019-01-15",,Y
456816,1333095,598,"2018-01-15",,Y
457350,256558,599,"2017-01-15",,Y
458534,709316,600,"2016-01-15",,Y
459380,1644937,601,"2016-01-15",,Y
460876,954445,602,"2020-01-15",,Y
461098,663286,603,"2019-01-15",,Y
461658,310008,604,"2018-01-15",,Y
462192,835828,605,"2017-01-15",,Y
463376,746512,606,"2016-01-15",,Y
464222,536507,607,"2020-01-15",,Y
464470,1575290,608,"2019-01-15",,Y
464848,307916,609,"2018-01-15",,Y
465720,271606,610,"2017-01-15",,Y
466410,1303189,611,"2016-01-15",,Y
467906,1704950,612,"2016-01-15",,Y
468752,374980,613,"2020-01-15",,Y
469000,980276,614,"2019-01-15",,Y
469378,547975,615,"2018-01-15",,Y
470250,313798,616,"2017-01-15",,Y
470940,1395290,617,"2016-01-15",,Y
472436,544815,618,"2020-01-15",,Y
472658,1723107,619,"2019-01-15",,Y
473218,1282534,620,"2018-01-15",,Y
473752,41406,621,"2016-01-15",,Y
475248,405093,622,"2017-01-15",,Y
475938,622872,623,"2016-01-15",,Y
477434,485086,624,"2020-01-15",,Y
477656,604686,625,"2019-01-15",,Y
478216,1013260,626,"2018-01-15",,Y
478750,1471892,627,"2017-01-15",,Y
479934,1307402,628,"2016-01-15",,Y
480780,1241942,629,"2020-01-15",,Y
481028,1178823,630,"2019-01-15",,Y
481406,665985,631,"2016-01-15",,Y
482902,1463597,632,"2018-01-15",,Y
483436,723971,633,"2017-01-15",,Y
484620,1514102,634,"2016-01-15",,Y
485466,126870,635,"2020-01-15",,Y
485714,313988,636,"2019-01-15",,Y
486092,172527,637,"2018-01-15",,Y
486964,1045723,638,"2017-01-15",,Y
487654,1066174,639,"2016-01-15",,Y
489150,1171557,640,"2020-01-15",,Y
489372,1608100,641,"2016-01-15",,Y
490868,1571275,642,"2019-01-15",,Y
491246,27428,643,"2018-01-15",,Y
492118,1307279,644,"2017-01-15",,Y
492808,1486128,645,"2016-01-15",,Y
494304,1537207,646,"2020-01-15",,Y
494526,1785175,647,"2019-01-15",,Y
495086,634950,648,"2018-01-15",,Y
495620,1090315,649,"2017-01-15",,Y
496804,1306687,650,"2016-01-15",,Y
497650,1719037,651,"2016-01-15",,Y
499146,1739665,652,"2020-01-15",,Y
499368,980036,653,"2019-01-15",,Y
499928,1593477,654,"2018-01-15",,Y
500462,1446408,655,"2017-01-15",,Y
501646,1249934,656,"2016-01-15",,Y
502492,1360511,657,"2020-01-15",,Y
502740,529025,658,"2019-01-15",,Y
503118,1219668,659,"2018-01-15",,Y
503990,1711698,660,"2017-01-15",,Y
504680,1086182,661,"2016-01-15",,Y
506176,297107,662,"2016-01-15",,Y
507022,68559,663,"2020-01-15",,Y
507270,226863,664,"2019-01-15",,Y
507648,764476,665,"2018-01-15",,Y
508520,1467333,666,"2017-01-15",,Y
509210,42937,667,"2016-01-15",,Y
510706,1238506,668,"2020-01-15",,Y
510928,847987,669,"2019-01-15",,Y
511488,1429025,670,"2018-01-15",,Y
512022,1799168,671,"2016-01-15",,Y
513518,613437,672,"2017-01-15",,Y
514208,182261,673,"2016-01-15",,Y
515704,570265,674,"2020-01-15",,Y
515926,642129,675,"2019-01-15",,Y
516486,1160987,676,"2018-01-15",,Y
517020,476345,677,"2017-01-15",,Y
518204,1622969,678,"2016-01-15",,Y
519050,1246700,679,"2020-01-15",,Y
519298,1271550,680,"2019-01-15",,Y
519676,294594,681,"2016-01-15",,Y
521172,351616,682,"2018-01-15",,Y
521706,31836,683,"2017-01-15",,Y
